humour	<u><b>humour</b></u>:humor,disposição,temperamento,humorismo. <u><b>to humour</b></u>:agradar,satisfazer.	1. the ability to laugh and know that something is funny. <BR>2. things that are funny.			humor	(1436)humor	humor		humor																																																		[sound:8001-9000/howjsay/8001-9000-howjsay-humour.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-humor.mp3]				(ˈhyu mər; often ˈyu-)	ˈhjuːmə						"<span class=""ipa dipa"">ˈhjuː.mɚ</span>"		
gypsy	<u><b>gypsy</b></u>:cigano,cigana. <u><b>to gypsy</b></u>:viver a modo de ciganos.	1. a member of a race of people originally from northern India who typically used to travel from place to place, and now live especially in Europe and North America.	"01.  <font color=""#00aaff""><u>(Languages)</font></u> the language of the Gypsies; Romany.<BR>04.  Romany <font color=""#00aaff""><u>(def. 1)</font></u>."		(3)cigano	(552)cigano,(581)cigana	cigano		cigano,-a																																			[sound:8001-9000/howjsay/8001-9000-howjsay-gypsy.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-gypsy.mp3]				(ˈdʒɪp si)	ˈʤɪpsɪ																							
grind	<u><b>grind</b></u>:labuta,moagem. <u><b>to grind</b></u>:moer,polir,pulverizar. <u><b>to grind</b></u>:rebolar,triturar,trabalhar duro.	1. to make something change into powder by rubbing it between two hard things. <BR>2. to rub a blade against a hard surface to make it sharp.	"09.  To rub <font color=""#00aaff""><u>(two surfaces)</font></u> together harshly; gnash."		(3)moagem,(3)moer,(3)esmerilar	(272)moer	moer,moagem,esmerilar		moer,amolar,afiar																																			[sound:8001-9000/howjsay/8001-9000-howjsay-grind.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-grind.mp3]				(graɪnd)	graɪnd						"<span class=""ipa dipa"">ɡrɑɪnd</span>"																	
greasy	<u><b>greasy</b></u>:untuoso. <u><b>greasy</b></u>:gordo,gorduroso,oleoso,gordurento.	1. containing or covered with fat or oil.			(3)gorduroso	(335)gorduroso	engordurado,gorduroso		engordurado	<b>greasy</b>  <b>1.</b> oleoso <b>2.</b> engordurado <b>3.</b> escorregadio																																		[sound:8001-9000/howjsay/8001-9000-howjsay-greasy.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-greasy.mp3]				(ˈgri si, -zi)	ˈɡriːsi						"<span class=""ipa dipa"">ˈɡri·si</span>, <span class=""ipa dipa"">ˈɡri·zi</span>"																	
goons					idiotas,(2)valentão	(193)capangas																																						[sound:8001-9000/howjsay/8001-9000-howjsay-goons.mp3]						(gun)	guːn																							
frost	<u><b>frost</b></u>:geada,gelo,frieza. <u><b>to frost</b></u>:cobrir com gelo,passar cobertura,decorar. <u><b>to frost</b></u>:gear.	1. a thin, white layer of ice that forms on very cold surfaces.			(3)gear,geada	(472)geada,(270)gelo	gear,geada,gelo		geada																																			[sound:8001-9000/howjsay/8001-9000-howjsay-frost.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-frost.mp3]					frɒst						"<span class=""ipa dipa"">frɔst</span>"																	
dolly	<u><b>dolly</b></u>:carrinho de mão,boneca.				boneca	(129)boneca	boneca																																					[sound:8001-9000/howjsay/8001-9000-howjsay-dolly.mp3]							ˈdɒlɪ																							
crow	<u><b>crow</b></u>:gralha,canto de galo,corvo. <u><b>to crow</b></u>:blasonar,cacarejar,cucuricar. <u><b>to crow</b></u>:gritar de alegria.	1. a large black bird that makes a loud noise. <BR>2. describes a distance when measured in a straight line.	"01.  <font color=""#00aaff""><u>(Animals)</font></u> any of various similar birds of other families.<BR>02.  <font color=""#00aaff""><u>(esp of babies)</font></u> to utter cries of pleasure.<BR>03.  <font color=""#00aaff""><u>(often foll by over)</font></u> to boast one's superiority.<BR>11. 2 To gloat or exult <font color=""#00aaff""><u>(often fol. by over)</font></u>."		corvo,(3)cantar	(694)corvo	corvo,cantar		corvo,em linha reta																																			[sound:8001-9000/howjsay/8001-9000-howjsay-crow.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-crow.mp3]				(kroʊ)	krəʊ						"<span class=""ipa dipa"">kroʊ</span>"																	
coop	<u><b>coop</b></u>:galinheiro,gaiola. <u><b>to coop</b></u>:prender.	1. a cage (= a small space surrounded by bars, wire, etc.) where small animals are kept, especially chickens.	"01.  <font color=""#00aaff""><u>(Angling)</font></u> a wicker basket for catching fish.<BR>07.  To confine or keep <font color=""#00aaff""><u>(poultry, for example)</font></u> in a coop."		(3)gaiola	(151)galinheiro	gaiola,galinheiro		gaiola	<b>coop</b>  viveiro																																		[sound:8001-9000/howjsay/8001-9000-howjsay-coop.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-coop.mp3]				(ˈkoʊ ɒp)	kuːp																							
cocky	<u><b>cocky</b></u>:convencido,insolente.	1. confident in an annoying way.	"01.  <font color=""#00aaff""><u>(Animals)</font></u> short for cockatoo"		(3)convencido	(212)convencido,(232)arrogante	arrogante		convencido,petulante,petulantemente,petulância	<b>cocky</b>  convencido																																		[sound:8001-9000/howjsay/8001-9000-howjsay-cocky.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-cocky.mp3]				(ˈkɒk i)	ˈkɒkɪ						"<span class=""ipa dipa"">ˈkɑ·ki</span>"																	
bruised	<u><b>bruised</b></u>:contuso,magoado,ferido,machucado,pisado.	1. having bruises. <BR>2. emotionally hurt as a result of a bad experience.			(3)ferir,machucado,(3)machucar	(123)ferido,(147)machucado,(80)magoado	ferir,machucar		com contusões,ferido																																			[sound:8001-9000/howjsay/8001-9000-howjsay-bruised.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-usbriti027.mp3]					bruːz						"<span class=""ipa dipa"">bruːzd</span>"																	
brag	<u><b>brag</b></u>:gabação,pôquer simplificado. <u><b>to brag</b></u>:gabar,alardear.	1. to talk too proudly about something good that you have done or that you own.			(2)fanfarrão,(2)fanfarronice,gabar-se,(2)fazer alarde	(141)se gabar,(187)me gabar			gabar-se,vangloriar-se																																			[sound:8001-9000/howjsay/8001-9000-howjsay-brag.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-brag.mp3]					bræg						"<span class=""ipa dipa"">bræɡ</span>"																	
axe	<u><b>axe</b></u>:machado,alvião.	1. a tool with a sharp piece of metal at one end, used for cutting trees or wood.			machado	(1308)machado	machado		machado																																			[sound:8001-9000/howjsay/8001-9000-howjsay-axe.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-ax.mp3]					æks						"<span class=""ipa dipa"">æks</span>"																	
asset	<u><b>asset</b></u>:recurso.	1. a useful or valuable quality, skill, or person. <BR>2. something valuable belonging to a person or organization that can be used for the payment of debts.			(1)tino,(1)posse,de ativos,(1)habilidade	(2462)activo,(2962)ativo	bem,activo		vantagem,bem,ativo																																			[sound:8001-9000/howjsay/8001-9000-howjsay-asset.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-asset.mp3]					ˈæset						"<span class=""ipa dipa"">ˈæs.et</span>"																	
worthwhile	<u><b>worthwhile</b></u>:vantajoso,que vale a pena,digno.	1. useful and enjoyable, despite needing a lot of effort.			(2)que vale a pena	(663)pena	valioso,útil		útil,que vale a pena,válido,valioso	<b>worthwhile</b>   que vale a pena <b>for all one is worth</b>  até não poder																																		[sound:8001-9000/howjsay/8001-9000-howjsay-worthwhile.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-worthwhile.mp3]				(ˈwɜrθˈʰwaɪl, -ˈwaɪl)	ˈwɜːθwaɪl						"<span class=""ipa dipa"">ˌwɜrθˈhwɑɪl</span>"																	
whoop	<u><b>whoop</b></u>:brado,grito de guerra. <u><b>to whoop</b></u>:bradar,respirar com dificuldade.		"01.  <font color=""#00aaff""><u>(Zoology)</font></u> <font color=""#00aaff""><u>(of certain birds)</font></u> to utter <font color=""#00aaff""><u>(a hooting cry)</font></u>."		grito,(3)gritar	(23)grito	grito			<b>whoop</b>  <b>1.</b>  grito <b>2.</b> grito   gritar																																		[sound:8001-9000/howjsay/8001-9000-howjsay-whoop.mp3]						(ʰwup, ʰwʊp, wup, wʊp; esp. for 2  hup, hʊp)	huːp																							
volcano	<u><b>volcano</b></u>:vulcão.	1. a mountain with a large hole at the top, through which hot liquid rock and gases are sometimes forced.			vulcão	(3221)vulcão	vulcão		vulcão,vulcânico																																																		[sound:8001-9000/howjsay/8001-9000-howjsay-volcano.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-volcano.mp3]				(vɒlˈkeɪ noʊ)	vɒlˈkeɪnəʊ						"<span class=""ipa dipa"">vɑlˈkeɪ·noʊ</span>"		
vanquishing			"01.  To conquer <font color=""#00aaff""><u>(an emotion)</font></u>.<BR>06.  To overcome or subdue <font color=""#00aaff""><u>(an emotion, for example)</font></u>; suppress."		(3)vencer,(3)derrotar,vencendo	(6)da destruíção,(10)destruidor,(9)banir,(7)derrotar	vencer,derrotar																																					[sound:8001-9000/howjsay/8001-9000-howjsay-vanquishing.mp3]						(ˈvæŋ kwɪʃ, ˈvæn-)	ˈvæŋkwɪʃ																							
sprung	<u><b>sprung</b></u>:de molas,apaixonado,apaixonada,gagá.	1. past participle of spring.			(2)estalado,saltado	(51)surgiu			particípio passado de “spring”																																			[sound:8001-9000/howjsay/8001-9000-howjsay-sprung.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-sprung.mp3]					sprɪŋ,sprɪŋz						"<span class=""ipa dipa"">sprʌŋ</span>"																	
spotlight	<u><b>spotlight</b></u>:evidência,destaque,refletor,projetor. <u><b>to spotlight</b></u>:evidenciar,iluminar com refletores.	1. a lamp whose beam can be directed. <BR>2. (of a person) to be receiving a lot of public attention.			holofote	(230)destacar	holofote,destacar		holofote,ser o centro das atrações																																			[sound:8001-9000/howjsay/8001-9000-howjsay-spotlight.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-spotlight.mp3]					ˈspɒtlaɪt						"<span class=""ipa dipa"">ˈspɑːt-</span>"																	
ram	<u><b>ram</b></u>:bate-estacas,carneiro. <u><b>to ram</b></u>:bater.	1. an adult male sheep.	"01.  <font color=""#00aaff""><u>(Breeds)</font></u> an uncastrated adult sheep.<BR>02.  <font color=""#00aaff""><u>(cap.)</font></u> Aries."		(3)carneiro	(343)carneiro	carneiro		carneiro	<b>ram</b>  <b>1.</b> carneiro <b>2.</b>  bate-estacas																																		[sound:8001-9000/howjsay/8001-9000-howjsay-ram.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-ram.mp3]				(ræm)	ræm						"<span class=""ipa dipa"">ræm</span>"																	
preacher	<u><b>preacher</b></u>:pregador,orador	1. someone who speaks about religious subjects in public, especially in a church.			pregador	(1623)pregador	pregador		pregador,-ora																																			[sound:8001-9000/howjsay/8001-9000-howjsay-preacher.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-preacher.mp3]					ˈpriːʧə						"<span class=""ipa dipa"">ˈpri·tʃər</span>"																	
pining					(1)enfraquecer,(1)ir perdendo as forças,lamentando,(1)definhar	(27)ansiando																																						[sound:8001-9000/howjsay/8001-9000-howjsay-pining.mp3]							paɪn																							
peak	<u><b>peak</b></u>:pico,ponta,topo. <u><b>to peak</b></u>:bicar. <u><b>to peak</b></u>:chegar ao ponto máximo.	1. the top of a mountain. <BR>2. the highest level or value of something.	"01.  <font color=""#00aaff""><u>(Physical Geography)</font></u> a mountain with a pointed summit.<BR>02.  <font color=""#00aaff""><u>(Physical Geography)</font></u> the pointed summit of a mountain.<BR>06.  <font color=""#00aaff""><u>Nautical </font></u>To raise <font color=""#00aaff""><u>(a gaff)</font></u> above the horizontal."		pico	(4083)pico	pico		pico	<b>peak</b>  <b>1.</b> pico <b>2.</b>   auge <b>3.</b> aba    atingir o máximo																																		[sound:8001-9000/howjsay/8001-9000-howjsay-peak.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-peak.mp3]				(pik)	piːk						"<span class=""ipa dipa"">pik</span>"																	
overly	<u><b>overly</b></u>:demasiado,excessivamente.	1. too; very.			(3)excessivamente	(488)excessivamente,(306)demasiado	excessivamente,demasiado		excessivamente																																			[sound:8001-9000/howjsay/8001-9000-howjsay-overly.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-eus75421.mp3]				(ˈoʊ vər li)	ˈəʊvəlɪ						"<span class=""ipa dipa"">ˈoʊ.vɚ.li</span>"																	
mop	<u><b>mop</b></u>:esfregão. <u><b>to mop</b></u>:lavar,limpar,esfregar.	1. a thing for cleaning floors that has a long handle and thick strings or a sponge at one end. <BR>2. to use a mop.			(3)esfregar,esfregão	(73)esfregar,(260)esfregona,(230)esfregão,(118)limpar	esfregona,esfregão		esfregão,passar esfregão em																																			[sound:8001-9000/howjsay/8001-9000-howjsay-mop.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-mop.mp3]					mɒp						"<span class=""ipa dipa"">mɑp</span>"																	
mayo	<u><b>mayo</b></u>:maionese				maionese	(236)maionese	maionese																																					[sound:8001-9000/howjsay/8001-9000-howjsay-mayo.mp3]							ˈmeɪəʊ																							
locket	<u><b>locket</b></u>:medalhão				medalhão	(495)medalhão	medalhão																																					[sound:8001-9000/howjsay/8001-9000-howjsay-locket.mp3]							ˈlɒkɪt																							
jab	<u><b>jab</b></u>:corte,soco,facada,cotovelada. <u><b>to jab</b></u>:picar	1. to push something quickly into another thing or towards another thing. <BR>2. an injection (= when a drug is put into your body using a needle).			soco	(90)soco	soco,espetar		espetar,dar um golpe rápido em,injeção																																			[sound:8001-9000/howjsay/8001-9000-howjsay-jab.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-jab.mp3]					ʤæb						"<span class=""ipa dipa"">dʒæb</span>"																	
hovering					pairando	(144)pairando,(90)pairar	pairar																																					[sound:8001-9000/howjsay/8001-9000-howjsay-hovering.mp3]							ˈhɒvə																							
gemini		1. the sign of the zodiac that relates to the period of 23 May – 21 June, or a person born during this period.			gêmeos	(7)geminiana,(8)geminiano	gêmeos,geminiano		Gêmeos,geminiano,-a																																			[sound:8001-9000/howjsay/8001-9000-howjsay-gemini.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-usb03167.mp3]				(ˈdʒɛm əˌnaɪ, -ni)	ˈʤemɪnaɪ						"<span class=""ipa dipa"">ˈdʒem·əˌnɑɪ</span>"																	
fest	<u><b>fest</b></u>:festa,celebração,festival				festival	(47)festival de	festival																																					[sound:8001-9000/howjsay/8001-9000-howjsay-fest.mp3]							fest																							
endure	<u><b>to endure</b></u>:suportar,sofrer,agüentar,durar,resistir,permanecer,sustentar,tolerar,padecer.	1. to experience something difficult or unpleasant.			(3)suportar	(1178)suportar	suportar,aguentar		aguentar,suportar																																			[sound:8001-9000/howjsay/8001-9000-howjsay-endure.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-eus71542.mp3]					ɪnˈdjʊə						"<span class=""ipa dipa"">ɪnˈdʊər</span>"																	
dim	<u><b>dim</b></u>:turvo. <u><b>dim</b></u>:escuro,fraca,burra. <u><b>to dim</b></u>:ofuscar.	1. not bright or clear. <BR>2. to become less bright, or to make something become less bright.			(3)escurecer	(44)escurecer,(47)diminuir,(89)fraca,(65)escuro	escurecer		tênue,tenuamente,diminuir,abaixar (luz)																																			[sound:8001-9000/howjsay/8001-9000-howjsay-dim.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-dim.mp3]					dɪm						"<span class=""ipa dipa"">dɪm</span>"																	
crawled	<u><b>crawled</b></u>:encolhida.				(3)rastejar,rastejou	(99)rastejou	rastejar																																					[sound:8001-9000/howjsay/8001-9000-howjsay-crawled.mp3]						(krɔl)	krɔːl																							
booty	<u><b>booty</b></u>:despojos,pilhagem,saque,espólio,bumbum.	1. any valuable things or money stolen by an army at war or by thieves.			saque	(129)espólio,(51)sexo,(92)rabo,(78)saque	espólio,saque,botim		botim,espólio																																			[sound:8001-9000/howjsay/8001-9000-howjsay-booty.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-ca2us024.mp3]					ˈbuːtɪ						"<span class=""ipa dipa"">-t̬i</span>"																	
arctic	<u><b>arctic</b></u>:ártico.	1. the very cold area around the North Pole. <BR>2. belonging or relating to the Arctic. <BR>3. very cold.			(3)ártico	(838)árctico,(1160)ártico	árctico		o Ártico,ártico																																			[sound:8001-9000/howjsay/8001-9000-howjsay-arctic.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-arctic.mp3]					ˈɑːktɪk						"<span class=""ipa dipa"">ˈɑːrk-</span>"																	
weirdo	<u><b>weirdo</b></u>:esquisitão. <u><b>weirdo</b></u>:excêntrico,esquisito	1. a person who behaves strangely.			(1)bicho-de-pé,esquisito,(1)vela do mastro da ré	(161)esquisito,(100)estranho,(65)esquisitão,(74)anormal			bicho estranho,pessoa esquisita																																			[sound:8001-9000/howjsay/8001-9000-howjsay-weirdo.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-weirdo.mp3]					ˈwɪədəʊ						"<span class=""ipa dipa"">ˈwɪər·doʊ</span>"																	
warmed					aquecido	(254)aquecido																																						[sound:8001-9000/howjsay/8001-9000-howjsay-warmed.mp3]							wɔːm																							
wand	<u><b>wand</b></u>:vara,bastão.	1. a thin stick that a person who performs magic tricks holds in his or her hand.			varinha	(929)varinha			varinha	<b>wand</b>    varinha de condão																																		[sound:8001-9000/howjsay/8001-9000-howjsay-wand.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-wand.mp3]				(wɒnd)	wɒnd						"<span class=""ipa dipa"">wɑnd</span>"																	
stripped	<u><b>stripped</b></u>:despido.				despojado	(295)despojado	despojado																																					[sound:8001-9000/howjsay/8001-9000-howjsay-stripped.mp3]							strɪps,strɪpt,strɪp																							
strapped		1. not having enough money.			amarrado	(237)amarrado,(123)preso			sem dinheiro																																			[sound:8001-9000/howjsay/8001-9000-howjsay-strapped.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-strapped.mp3]				(stræpt)	stræp,stræpt						"<span class=""ipa dipa"">stræpt</span>"																	
soaked	<u><b>soaked</b></u>:ensopado,encharcado,empapado.	1. extremely wet.	"07.  To remove <font color=""#00aaff""><u>(a stain, for example)</font></u> by continued immersion."		(3)encharcado,(3)ensopado	(182)embebido,(210)encharcado,(129)ensopado	encharcado		encharcado,ensopado	<b>soaked</b>  <b>often with</b> <b>through</b> encharcado <b>-soaked</b> encharcado de																																		[sound:8001-9000/howjsay/8001-9000-howjsay-soaked.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-ussoake001.mp3]					səʊk,səʊkt						"<span class=""ipa dipa"">soʊkt</span>"																	
scrambled	<u><b>scrambled</b></u>:mexido,misturado.				(3)mexidos	(15)embaralhado,(24)codificado,(28)mexido,(10)baralhado	mexidos,codificado,embaralhado																																					[sound:8001-9000/howjsay/8001-9000-howjsay-scrambled.mp3]							skræmbld,skræmbl																							
rattle	<u><b>rattle</b></u>:agitação,chocalho,tagarela,guizo,matraca. <u><b>to rattle</b></u>:chocalhar.	1. to keep making a noise by knocking against something. <BR>2. a toy that a baby shakes to make a noise.			chocalho	(97)chocalho	chocalho		retinir,chocalho,guizo																																			[sound:8001-9000/howjsay/8001-9000-howjsay-rattle.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-rattle.mp3]					rætl						"<span class=""ipa dipa"">ˈræt̬·<span class=""sp dsp"">ə</span>l</span>"																	
mocking	<u><b>mocking</b></u>:sarcasmo. <u><b>mocking</b></u>:gozando.				zombando	(118)a gozar				<b>mocking</b>  trocista																																		[sound:8001-9000/howjsay/8001-9000-howjsay-mocking.mp3]							mɒk																							
hustle	<u><b>hustle</b></u>:agitação,tumulto,conto-do-vigário,trambique,corre-corre,fraude,golpe. <u><b>to hustle</b></u>:agitar,fazer barulho,trapacear.	1. to make someone move quickly by pushing or pulling them along. <BR>2. to try to persuade someone, especially to buy something, often illegally. <BR>3. noise and activity.	"01.  <font color=""#00aaff""><u>(tr)</font></u> to deal with or cause to proceed hurriedly.<BR>12.  To shove or crowd <font color=""#00aaff""><u>(someone)</font></u> roughly."		encontrão,(3)apressar	(40)confusão,(79)agitação,(37)azáfama	confusão,agitação,azáfama		empurrar,procurar (clientes),traficar,agitação e azáfama,corre-corre																																			[sound:8001-9000/howjsay/8001-9000-howjsay-hustle.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-hustle.mp3]				(ˈhʌs əl)	hʌsl																							
duct	<u><b>duct</b></u>:duto.	1. a tube or pipe that carries liquid or air, especially in and out of buildings or through the body.			(2)tubo,(2)canal,duto	(172)conduta,(294)ducto,(185)duto	conduta,ducto		duto																																			[sound:8001-9000/howjsay/8001-9000-howjsay-duct.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-duct.mp3]					dʌkt																							
drawers	<u><b>drawers</b></u>:gavetas. <u><b>drawers</b></u>:cuecas,ceroulas.				(1)cuecas,gavetas	(846)gavetas																																						[sound:8001-9000/howjsay/8001-9000-howjsay-drawers.mp3]							drɔːz,ˈdrɔːə																							
chores	<u><b>chores</b></u>:afazeres,tarefas.				tarefas	(665)tarefas																																						[sound:8001-9000/howjsay/8001-9000-howjsay-chores.mp3]						(tʃɔr, tʃoʊr)	ʧɔːz,ʧɔː																							
charter	<u><b>charter</b></u>:carta,privilégio,alvará,escritura,carta-patente,constituição,estatuto,frete. <u><b>to charter</b></u>:fretar,patentear.	1. a formal statement of the rights of a country’s people, or of an organization or a particular social group, that is agreed by or demanded from a ruler or government. <BR>2. the renting of a vehicle. <BR>3. to rent a vehicle, especially an aircraft, for a special use and not as part of a regular service.			(2)fretamento,(2)alvará,carta,(2)escritura	(8340)carta	fretamento,alvará,carta,fretar		constituição,estatuto,frete,fretar	<b>charter</b>  carta   fretar  charter																																		[sound:8001-9000/howjsay/8001-9000-howjsay-charter.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-eus70778.mp3]				(ˈtʃɑr tər)	ˈʧɑːtə						"<span class=""ipa dipa"">ˈtʃɑːr.t̬ɚ</span>"																	
butcher	<u><b>butcher</b></u>:açougueiro,carniceiro,açougue,remendão,assassino. <u><b>to butcher</b></u>:trucidar.	1. someone who prepares and sells meat. <BR>2. to cut an animal into pieces of meat.			açougueiro,(3)carniceiro	(825)açougueiro,(325)talhante,(524)carniceiro,(239)talho	açougueiro,talho,carniceiro,talhante		açougueiro,matar,abater																																			[sound:8001-9000/howjsay/8001-9000-howjsay-butcher.mp3]		[sound:8001-9000/cambridge/8001-9000-cambridge-butcher.mp3]					ˈbʊʧə						"<span class=""ipa dipa"">ˈbʊtʃ·ər</span>"																	
blushing	<u><b>blushing</b></u>:enrubescido.				rubor	(105)corar	corar																																					[sound:8001-9000/howjsay/8001-9000-howjsay-blushing.mp3]							blʌʃ																							
barging			<BR>		(1)cambalear,(1)abrir,barcaça,(1)transportar	(22)invadir,(33)entrar					"<div>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  barca<BR>2. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  lancha<BR>3. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  (navio de guerra) segundo escaler<BR>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  transportar em barca<BR>2. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  abrir caminho</div>"						01. <b>barge</b>  (long flat boat)<BR>02. <b>barge</b>  (officers' boat)<BR>03. <b>barge in</b>  informal (enter uninvited) (entrar sem licença)<BR>04. <b>barge in on </b>  informal (interrupt [sb])<BR>05. <b>barge in on </b>  informal, figurative (conversation: interrupt)<BR>06. <b>barge into </b>  informal (shove)<BR>07. <b>barge</b>  (ornamental boat)<BR>08. <b>barge in on </b>  informal (interrupt [sth])<BR>09. <b>barge in</b>  informal, figurative (interrupt a conversation)<BR>10. <b>barge into </b>  informal, figurative (interrupt)	01. to move in a rough and careless way, pushing people out of the way or crashing into them								"01. <font color=""#c7c7c7""><i>to move in a rough and careless way, pushing people out of the way or crashing into them</i></font><br><font color=""#c7c7c7""><i>mover-se de uma forma áspera e descuidada, empurrar as pessoas para fora do caminho ou bater nelas</i></font><br><font color=""#c7c7c7""><i>synonyms:push</i></font><br><b>""He <font color=""#ff0000"">barged</font> past me to get to the bar.""</b><br><i>""Ele passou por mim para chegar ao bar.""</i><br><br><b>""They <font color=""#ff0000"">barged</font> their way through the crowds.""</b><br><i>""Eles invadiram a multidão.""</i><br><br><b>""He <font color=""#ff0000"">barged</font> the other player off the ball.""</b><br><i>""Ele empurrou o outro jogador para fora da bola.""</i><br>"																		[sound:8001-9000/howjsay/8001-9000-howjsay-barging.mp3]						(bɑrdʒ)	bɑːʤ							bɑːdʒ																
wrecking					demolição,(3)destruição	(62)destruindo,(66)demolição,(58)destruir	demolição,destruir																																					[sound:8001-9000/howjsay/8001-9000-howjsay-wrecking.mp3]							rek,ˈrekɪŋ																							
wits	<u><b>wits</b></u>:perspicácia,sagacidade.				inteligência	(103)inteligência,(130)juízo	juízo																																					[sound:8001-9000/howjsay/8001-9000-howjsay-wits.mp3]							wɪts,wɪt																							
vibes	<u><b>vibes</b></u>:impressão,sensação,vibração.				(1)contusão,vibrações	(238)vibrações	vibrações																																					[sound:8001-9000/howjsay/8001-9000-howjsay-vibes.mp3]							vaɪb,vaɪbz																							
